img_name,img_class,img_bbox,seg_class,seg_obj,bbox_label
2009_001008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['328', '43', '394', '59']]",1.0,1.0,['cat']
2011_003151,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['355', '141', '271', '1']]",1.0,1.0,['dog']
2008_000731,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['36', '57', '242', '400']]",1.0,1.0,['person']
2007_004289,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[['218', '70', '294', '153'], ['5', '128', '138', '375'], ['104', '82', '283', '313'], ['181', '64', '424', '373']]",1.0,1.0,"['tvmonitor', 'person', 'person', 'person']"
2008_008629,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['33', '55', '209', '187'], ['111', '90', '371', '313'], ['161', '109', '469', '375'], ['108', '1', '152', '113']]",1.0,1.0,"['bicycle', 'bicycle', 'bicycle', 'person']"
2010_004598,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['302', '209', '234', '151']]",1.0,1.0,['cow']
2007_000063,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['123', '115', '379', '275'], ['75', '1', '428', '375']]",1.0,1.0,"['dog', 'chair']"
2008_000284,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['121', '20', '419', '375'], ['10', '1', '128', '323']]",1.0,1.0,"['person', 'pottedplant']"
2010_000661,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['446', '169', '250', '66']]",1.0,1.0,['cat']
2007_001704,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['118', '1', '405', '317']]",1.0,1.0,['tvmonitor']
2008_007858,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['78', '8', '225', '498']]",1.0,1.0,['bottle']
2008_001260,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['44', '83', '473', '269']]",1.0,1.0,['boat']
2010_001563,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['302', '229', '380', '314'], ['238', '182', '341', '298'], ['286', '215', '351', '127']]",1.0,1.0,"['dog', 'dog', 'person']"
2008_002473,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['85', '32', '347', '245']]",1.0,1.0,['car']
2009_000924,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['422', '182', '375', '95']]",1.0,1.0,['sheep']
2011_000771,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['402', '356', '212', '166'], ['174', '125', '173', '135']]",1.0,1.0,"['horse', 'horse']"
2011_002592,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['473', '45', '342', '21'], ['356', '331', '88', '61'], ['470', '441', '83', '57'], ['492', '468', '85', '61']]",1.0,1.0,"['car', 'person', 'person', 'person']"
2011_002371,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['268', '58', '380', '77']]",1.0,1.0,['dog']
2009_002229,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['417', '129', '286', '1']]",1.0,1.0,['cow']
2007_000713,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['80', '168', '254', '312'], ['184', '160', '472', '269']]",1.0,1.0,"['boat', 'boat']"
2007_003051,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['30', '82', '283', '207']]",1.0,1.0,['car']
2009_000935,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['344', '234', '248', '11']]",1.0,1.0,['dog']
2007_002618,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['17', '20', '483', '343']]",1.0,1.0,['sheep']
2010_001177,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['333', '16', '467', '27']]",1.0,1.0,['cat']
2008_004279,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['130', '10', '379', '183']]",1.0,1.0,['tvmonitor']
2008_001249,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['167', '122', '334', '480']]",1.0,1.0,['person']
2007_009422,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['2', '2', '481', '325']]",1.0,1.0,['bird']
2007_003022,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['153', '80', '416', '286'], ['241', '51', '299', '181']]",1.0,1.0,"['horse', 'person']"
2011_000512,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[['431', '91', '368', '6'], ['86', '1', '375', '1']]",1.0,1.0,"['motorbike', 'motorbike']"
2008_003083,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['23', '80', '490', '303']]",1.0,1.0,['train']
2011_000997,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[['489', '2', '216', '60'], ['274', '263', '169', '133']]",1.0,1.0,"['train', 'person']"
2009_003607,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '194', '375', '149'], ['285', '1', '297', '77']]",1.0,1.0,"['sofa', 'sofa']"
2007_000187,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '95', '240', '336']]",1.0,1.0,['tvmonitor']
2011_000278,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[['355', '39', '248', '74'], ['145', '136', '229', '221'], ['132', '124', '232', '221'], ['29', '1', '375', '153'], ['232', '214', '201', '188'], ['201', '186', '205', '196'], ['98', '75', '209', '201']]",1.0,1.0,"['boat', 'person', 'person', 'person', 'car', 'car', 'car']"
2009_000641,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['233', '23', '274', '183'], ['355', '32', '262', '93']]",1.0,1.0,"['cow', 'cow']"
2009_002202,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['436', '1', '221', '99']]",1.0,1.0,['train']
2009_003164,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['489', '220', '295', '115'], ['222', '69', '255', '122']]",1.0,1.0,"['bicycle', 'bicycle']"
2009_004117,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[['311', '47', '312', '117']]",1.0,1.0,['motorbike']
2011_000982,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['180', '89', '412', '222'], ['243', '126', '394', '157']]",1.0,1.0,"['horse', 'horse']"
2007_008043,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['14', '107', '221', '215'], ['14', '9', '284', '288']]",1.0,1.0,"['pottedplant', 'person']"
2010_002379,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '1', '375', '1']]",1.0,1.0,['pottedplant']
2007_002462,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['54', '75', '500', '158']]",1.0,1.0,['train']
2011_002575,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['176', '16', '341', '145'], ['476', '312', '338', '111'], ['428', '257', '337', '13'], ['224', '40', '345', '33'], ['328', '304', '163', '109']]",1.0,1.0,"['chair', 'chair', 'person', 'person', 'bottle']"
2011_001988,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['302', '191', '425', '193'], ['308', '194', '312', '49'], ['214', '3', '500', '95'], ['149', '133', '12', '1']]",1.0,1.0,"['bicycle', 'person', 'person', 'car']"
2010_001273,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['245', '49', '307', '18']]",1.0,1.0,['dog']
2010_002811,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[['424', '284', '309', '157'], ['500', '30', '333', '173'], ['411', '8', '286', '109'], ['180', '106', '186', '70'], ['328', '258', '183', '69']]",1.0,1.0,"['cat', 'sofa', 'diningtable', 'chair', 'chair']"
2008_001159,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['26', '94', '493', '261'], ['25', '124', '90', '156']]",1.0,1.0,"['boat', 'boat']"
2010_004432,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['323', '110', '334', '111']]",1.0,1.0,['person']
2008_008746,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['68', '93', '335', '377']]",1.0,1.0,['bird']
2007_004902,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '141', '192', '374'], ['79', '124', '265', '364'], ['217', '118', '389', '375'], ['195', '68', '500', '375']]",1.0,1.0,"['horse', 'horse', 'person', 'person']"
2011_002947,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['499', '86', '374', '1'], ['423', '158', '347', '50']]",1.0,1.0,"['chair', 'person']"
2011_000840,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['304', '16', '282', '45'], ['488', '261', '270', '107']]",1.0,1.0,"['horse', 'horse']"
2009_002862,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['408', '303', '214', '155']]",1.0,1.0,['car']
2010_002938,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['483', '64', '375', '28']]",1.0,1.0,['dog']
2009_000087,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['450', '215', '371', '262']]",1.0,1.0,['sofa']
2010_004180,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['440', '185', '418', '260'], ['280', '245', '328', '297']]",1.0,1.0,"['bus', 'person']"
2008_008301,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['1', '93', '500', '253']]",1.0,1.0,['bus']
2010_001514,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['479', '2', '391', '17'], ['414', '171', '244', '1'], ['266', '1', '133', '1']]",1.0,1.0,"['bicycle', 'chair', 'sofa']"
2011_000651,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[['342', '55', '441', '79']]",1.0,1.0,['motorbike']
2009_001961,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['357', '96', '211', '20'], ['500', '377', '331', '87']]",1.0,1.0,"['tvmonitor', 'sofa']"
2007_005304,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['264', '75', '391', '282'], ['1', '2', '472', '400']]",1.0,1.0,"['bottle', 'person']"
2011_001421,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['257', '155', '375', '152']]",1.0,1.0,['bird']
2009_000619,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['301', '141', '328', '127']]",1.0,1.0,['bird']
2009_003991,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]","[['329', '207', '342', '120'], ['298', '165', '327', '57'], ['142', '1', '375', '74']]",1.0,1.0,"['chair', 'person', 'diningtable']"
2010_001515,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['341', '1', '480', '74']]",1.0,1.0,['train']
2008_006130,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['76', '64', '500', '265']]",1.0,1.0,['dog']
2007_006136,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['54', '183', '166', '262']]",1.0,1.0,['sheep']
2007_000123,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['1', '26', '358', '340']]",1.0,1.0,['train']
2011_002873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['309', '281', '288', '254'], ['275', '239', '308', '245'], ['177', '126', '326', '285'], ['123', '79', '335', '282'], ['397', '323', '318', '225'], ['59', '14', '355', '296']]",1.0,1.0,"['cow', 'cow', 'cow', 'cow', 'cow', 'cow']"
2007_008945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[['5', '172', '500', '333'], ['158', '28', '320', '224']]",1.0,1.0,"['diningtable', 'person']"
2009_004509,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['281', '198', '319', '159']]",1.0,1.0,['bird']
2007_009788,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['58', '62', '487', '337'], ['461', '79', '487', '114']]",1.0,1.0,"['bicycle', 'tvmonitor']"
2008_002255,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['196', '65', '327', '323']]",1.0,1.0,['bird']
2007_004143,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['146', '68', '441', '351']]",1.0,1.0,['bird']
2007_002903,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['16', '19', '480', '376']]",1.0,1.0,['cow']
2008_000273,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['184', '50', '443', '285'], ['1', '158', '240', '319'], ['1', '1', '464', '110'], ['1', '1', '223', '161']]",1.0,1.0,"['dog', 'dog', 'chair', 'chair']"
2008_001691,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[['89', '32', '431', '360']]",1.0,1.0,['motorbike']
2008_000491,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['151', '1', '308', '256'], ['185', '1', '313', '290'], ['229', '1', '500', '330']]",1.0,1.0,"['pottedplant', 'pottedplant', 'pottedplant']"
2007_004841,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['107', '200', '171', '243'], ['350', '108', '375', '125']]",1.0,1.0,"['aeroplane', 'aeroplane']"
2010_000371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[['324', '296', '81', '1'], ['225', '205', '63', '15'], ['458', '373', '115', '1'], ['500', '454', '161', '1'], ['473', '26', '256', '67'], ['235', '1', '196', '19']]",1.0,1.0,"['person', 'person', 'person', 'person', 'motorbike', 'motorbike']"
2011_000900,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['475', '176', '311', '94'], ['500', '438', '126', '77'], ['162', '1', '294', '57'], ['160', '1', '109', '26'], ['252', '137', '140', '46'], ['359', '184', '98', '51'], ['401', '264', '101', '52'], ['423', '324', '104', '54'], ['500', '464', '74', '48']]",1.0,1.0,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car']"
2011_000713,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['381', '249', '374', '199'], ['368', '35', '375', '63']]",1.0,1.0,"['bottle', 'person']"
2008_004758,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['8', '45', '372', '353']]",1.0,1.0,['bicycle']
2007_008645,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['210', '153', '300', '308']]",1.0,1.0,['boat']
2009_004221,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['347', '213', '500', '55']]",1.0,1.0,['person']
2009_001314,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['290', '105', '318', '131']]",1.0,1.0,['bird']
2011_000813,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['374', '105', '410', '251'], ['374', '79', '500', '17']]",1.0,1.0,"['cat', 'chair']"
2008_006835,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[['104', '184', '346', '348'], ['143', '92', '325', '215']]",1.0,1.0,"['sheep', 'sheep']"
2010_003384,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[['383', '1', '324', '44']]",1.0,1.0,['train']
2007_002954,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['118', '22', '200', '292'], ['351', '166', '461', '375']]",1.0,1.0,"['person', 'person']"
2007_001825,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['1', '39', '403', '300'], ['1', '3', '500', '372']]",1.0,1.0,"['cat', 'dog']"
2007_001149,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['148', '138', '403', '302'], ['75', '85', '146', '153'], ['1', '7', '142', '375']]",1.0,1.0,"['sofa', 'tvmonitor', 'pottedplant']"
2008_001971,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['132', '125', '395', '194']]",1.0,1.0,['aeroplane']
2011_000208,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['499', '228', '298', '84'], ['473', '20', '317', '124'], ['55', '1', '331', '14'], ['68', '11', '370', '202']]",1.0,1.0,"['bus', 'bus', 'bus', 'person']"
2010_003798,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['494', '6', '313', '118']]",1.0,1.0,['aeroplane']
2010_002573,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['342', '63', '352', '79']]",1.0,1.0,['cat']
2011_000293,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['463', '189', '305', '186']]",1.0,1.0,['car']
2010_001692,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['450', '173', '337', '120'], ['268', '124', '338', '53']]",1.0,1.0,"['cow', 'person']"
2009_003080,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[['323', '112', '378', '177']]",1.0,1.0,['boat']
2010_001174,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['495', '13', '241', '92']]",1.0,1.0,['aeroplane']
2009_000015,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['203', '96', '345', '174']]",1.0,1.0,['bicycle']
2010_002200,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['414', '81', '212', '100'], ['434', '402', '211', '195'], ['397', '378', '210', '201'], ['368', '343', '209', '202'], ['251', '125', '209', '147'], ['245', '213', '208', '197'], ['330', '297', '211', '200']]",1.0,1.0,"['aeroplane', 'bus', 'car', 'car', 'aeroplane', 'car', 'car']"
2007_009554,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[['1', '124', '295', '370'], ['138', '136', '180', '218'], ['380', '206', '500', '364']]",1.0,1.0,"['person', 'tvmonitor', 'sofa']"
2009_001804,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[['454', '84', '312', '98'], ['63', '37', '200', '159'], ['188', '155', '191', '161']]",1.0,1.0,"['bus', 'bus', 'person']"
2007_004705,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['394', '181', '455', '226'], ['1', '206', '104', '270']]",1.0,1.0,"['bus', 'car']"
2010_000685,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['456', '89', '339', '47']]",1.0,1.0,['bicycle']
2007_003188,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['54', '125', '320', '375'], ['257', '4', '435', '375']]",1.0,1.0,"['bicycle', 'person']"
2011_002812,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['214', '187', '215', '181'], ['123', '1', '223', '159'], ['311', '280', '223', '181']]",1.0,1.0,"['pottedplant', 'car', 'pottedplant']"
2010_002203,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[['375', '53', '363', '118']]",1.0,1.0,['bus']
2010_000675,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['287', '5', '469', '63']]",1.0,1.0,['cat']
2010_005468,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['348', '154', '287', '158']]",1.0,1.0,['cow']
2007_006004,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[['94', '164', '301', '424'], ['57', '146', '184', '468'], ['130', '169', '266', '500'], ['1', '173', '101', '500']]",1.0,1.0,"['chair', 'person', 'person', 'person']"
2011_002717,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['500', '85', '334', '45']]",1.0,1.0,['dog']
2011_001529,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['245', '181', '261', '166'], ['247', '183', '244', '127']]",1.0,1.0,"['bicycle', 'person']"
2009_004901,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[['344', '73', '212', '150'], ['326', '224', '210', '152'], ['464', '428', '304', '227']]",1.0,1.0,"['sofa', 'pottedplant', 'chair']"
2007_001299,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['39', '26', '229', '412'], ['211', '240', '319', '408'], ['318', '221', '408', '435']]",1.0,1.0,"['cow', 'cow', 'cow']"
2009_001644,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['386', '288', '193', '131'], ['500', '459', '202', '109'], ['288', '112', '220', '153'], ['68', '1', '255', '158'], ['89', '4', '182', '80']]",1.0,1.0,"['tvmonitor', 'pottedplant', 'sofa', 'sofa', 'pottedplant']"
2011_001416,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[['500', '114', '242', '10']]",1.0,1.0,['person']
2008_000515,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['142', '32', '429', '477'], ['1', '1', '106', '351']]",1.0,1.0,"['bird', 'bird']"
2009_002713,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['388', '1', '379', '108']]",1.0,1.0,['sofa']
